station_id,timestamp,temperature,humidity,wind_speed,wind_direction,pressure,rainfall
IND_TS_002,2026-01-11 07:00:00,28.5,67.1,4.5,229.7,957.7,0.0
IND_TS_002,2026-01-11 08:00:00,29.6,66.8,6.4,191.3,956.9,0.0
IND_TS_002,2026-01-11 09:00:00,31.6,63.3,4.1,266.5,957.1,0.0
IND_TS_002,2026-01-11 10:00:00,32.3,62.5,4.3,254.4,957.4,0.0
IND_TS_002,2026-01-11 11:00:00,32.4,59.2,3.2,221.0,957.4,11.5
IND_TS_002,2026-01-11 12:00:00,34.2,61.1,4.0,153.4,957.3,0.0
IND_TS_002,2026-01-11 13:00:00,35.2,65.3,2.3,259.6,956.6,0.0
IND_TS_002,2026-01-11 14:00:00,35.0,57.0,3.4,208.6,957.8,0.0
IND_TS_002,2026-01-11 15:00:00,36.6,56.5,3.9,210.0,956.5,0.0
IND_TS_002,2026-01-11 16:00:00,36.0,57.8,2.7,222.0,957.3,0.0
IND_TS_002,2026-01-11 17:00:00,33.6,55.9,4.7,207.7,956.9,0.0
IND_TS_002,2026-01-11 18:00:00,32.7,60.6,1.6,199.9,957.3,0.0
IND_TS_002,2026-01-11 19:00:00,31.0,67.1,0.9,358.8,956.5,0.0
IND_TS_002,2026-01-11 20:00:00,29.6,61.7,1.3,273.4,956.5,0.0
IND_TS_002,2026-01-11 21:00:00,29.2,,2.3,351.5,956.5,0.0
IND_TS_002,2026-01-11 22:00:00,24.9,67.0,1.9,167.2,957.2,0.0
IND_TS_002,2026-01-11 23:00:00,24.3,78.6,5.7,295.3,957.1,
IND_TS_002,2026-01-12 00:00:00,23.7,79.9,3.1,171.3,957.1,0.0
IND_TS_002,2026-01-12 01:00:00,23.6,78.2,3.3,97.3,956.8,0.0
IND_TS_002,2026-01-12 02:00:00,22.5,83.9,5.2,98.5,957.2,0.0
IND_TS_002,2026-01-12 03:00:00,23.4,75.9,6.6,226.1,957.1,0.0
IND_TS_002,2026-01-12 04:00:00,21.8,79.3,4.2,185.1,,0.0
IND_TS_002,2026-01-12 05:00:00,24.3,68.7,5.2,172.2,956.4,0.0
IND_TS_002,2026-01-12 06:00:00,25.7,74.1,4.8,145.9,,0.0
IND_TS_002,2026-01-12 07:00:00,25.7,68.0,4.3,239.3,957.5,0.0
IND_TS_002,2026-01-12 08:00:00,30.6,66.3,4.6,256.9,956.4,0.0
IND_TS_002,2026-01-12 09:00:00,30.4,61.2,4.0,182.2,957.0,0.0
IND_TS_002,2026-01-12 10:00:00,33.0,61.8,3.6,277.3,957.2,0.0
IND_TS_002,2026-01-12 11:00:00,35.4,55.7,3.9,189.1,956.5,0.0
IND_TS_002,2026-01-12 12:00:00,34.8,58.4,2.6,131.1,,0.0
IND_TS_002,2026-01-12 13:00:00,36.5,53.4,2.1,250.9,956.9,0.0
IND_TS_002,2026-01-12 14:00:00,35.1,61.0,2.9,246.0,957.4,0.0
IND_TS_002,2026-01-12 15:00:00,34.4,59.5,3.0,118.5,956.5,0.0
IND_TS_002,2026-01-12 16:00:00,34.0,61.3,2.3,174.9,956.8,
IND_TS_002,2026-01-12 17:00:00,31.5,61.2,0.9,283.1,956.4,0.0
IND_TS_002,2026-01-12 18:00:00,32.8,59.2,1.3,288.6,957.3,0.0
IND_TS_002,2026-01-12 19:00:00,30.2,64.6,1.4,274.7,956.9,0.0
IND_TS_002,2026-01-12 20:00:00,31.9,64.6,2.7,239.6,957.0,0.0
IND_TS_002,2026-01-12 21:00:00,26.7,74.0,3.0,192.5,956.5,0.0
IND_TS_002,2026-01-12 22:00:00,24.9,,1.8,318.7,956.8,0.0
IND_TS_002,2026-01-12 23:00:00,26.9,73.1,7.5,319.1,956.9,0.0
IND_TS_002,2026-01-13 00:00:00,24.1,83.7,3.1,183.8,956.7,6.6
IND_TS_002,2026-01-13 01:00:00,23.2,74.8,3.1,317.1,956.4,0.0
IND_TS_002,2026-01-13 02:00:00,24.3,72.9,3.6,236.8,956.7,0.0
IND_TS_002,2026-01-13 03:00:00,21.7,74.5,4.0,211.0,956.0,0.0
IND_TS_002,2026-01-13 04:00:00,23.5,78.7,4.6,271.6,956.4,0.0
IND_TS_002,2026-01-13 05:00:00,24.0,83.6,6.0,84.3,956.3,0.0
IND_TS_002,2026-01-13 06:00:00,25.7,73.5,5.5,144.6,956.2,0.0
IND_TS_002,2026-01-13 07:00:00,,,4.8,115.9,956.4,0.0
IND_TS_002,2026-01-13 08:00:00,28.7,68.0,8.1,213.8,956.6,0.0
IND_TS_002,2026-01-13 09:00:00,32.1,60.6,4.0,225.0,957.3,0.0
IND_TS_002,2026-01-13 10:00:00,32.8,63.7,5.8,190.5,957.6,0.0
IND_TS_002,2026-01-13 11:00:00,,62.3,3.6,221.7,956.4,0.0
IND_TS_002,2026-01-13 12:00:00,33.7,60.0,3.2,138.1,957.3,0.0
IND_TS_002,2026-01-13 13:00:00,34.8,57.4,4.3,235.6,956.9,0.0
IND_TS_002,2026-01-13 14:00:00,35.9,54.7,5.8,155.2,955.8,0.0
IND_TS_002,2026-01-13 15:00:00,35.1,58.7,1.2,264.5,956.5,0.0
IND_TS_002,2026-01-13 16:00:00,34.4,60.3,2.1,237.5,956.7,0.1
IND_TS_002,2026-01-13 17:00:00,35.4,62.0,1.5,254.3,955.9,0.0
IND_TS_002,2026-01-13 18:00:00,33.8,58.0,1.3,122.3,956.8,3.8
IND_TS_002,2026-01-13 19:00:00,29.3,69.4,3.3,207.4,,0.0
IND_TS_002,2026-01-13 20:00:00,29.9,61.6,4.9,205.2,957.0,0.0
IND_TS_002,2026-01-13 21:00:00,27.9,71.4,1.7,289.3,956.8,0.0
IND_TS_002,2026-01-13 22:00:00,23.3,81.7,3.7,264.9,957.1,0.0
IND_TS_002,2026-01-13 23:00:00,22.3,77.1,2.6,343.7,957.2,0.0
IND_TS_002,2026-01-14 00:00:00,26.0,70.6,3.6,227.2,956.7,0.0
IND_TS_002,2026-01-14 01:00:00,22.7,76.2,,178.0,957.6,0.0
IND_TS_002,2026-01-14 02:00:00,23.9,75.0,8.7,142.1,956.9,0.0
IND_TS_002,2026-01-14 03:00:00,21.3,77.7,4.5,211.3,957.1,0.0
IND_TS_002,2026-01-14 04:00:00,25.2,72.0,6.7,199.4,956.6,0.0
IND_TS_002,2026-01-14 05:00:00,23.3,82.0,4.6,203.2,957.1,0.0
IND_TS_002,2026-01-14 06:00:00,26.7,72.3,4.7,231.0,956.9,0.0
IND_TS_002,2026-01-14 07:00:00,27.1,71.0,4.9,248.3,957.1,0.0
IND_TS_002,2026-01-14 08:00:00,29.1,63.8,4.3,140.6,957.1,0.0
IND_TS_002,2026-01-14 09:00:00,30.7,64.6,4.8,145.2,957.1,0.0
IND_TS_002,2026-01-14 10:00:00,31.7,62.5,4.5,344.0,956.8,0.0
IND_TS_002,2026-01-14 11:00:00,34.2,58.7,6.0,263.7,957.3,
IND_TS_002,2026-01-14 12:00:00,36.0,62.1,2.9,196.4,957.1,0.0
IND_TS_002,2026-01-14 13:00:00,34.4,55.3,2.6,207.8,956.8,0.0
IND_TS_002,2026-01-14 14:00:00,35.7,54.6,2.1,210.7,957.0,0.0
IND_TS_002,2026-01-14 15:00:00,35.5,54.6,1.3,186.0,956.6,0.0
IND_TS_002,2026-01-14 16:00:00,34.3,63.0,1.1,206.8,956.7,0.0
IND_TS_002,2026-01-14 17:00:00,32.9,59.5,0.9,228.0,957.1,0.0
IND_TS_002,2026-01-14 18:00:00,31.3,59.4,2.0,276.0,957.0,0.0
IND_TS_002,2026-01-14 19:00:00,31.4,61.7,1.2,305.1,956.9,0.0
IND_TS_002,2026-01-14 20:00:00,28.2,77.4,3.2,329.0,956.8,0.0
IND_TS_002,2026-01-14 21:00:00,26.9,65.6,2.7,221.7,957.2,0.0
IND_TS_002,2026-01-14 22:00:00,25.3,77.3,3.8,340.9,956.2,0.0
IND_TS_002,2026-01-14 23:00:00,23.4,75.5,2.8,289.7,956.8,0.0
IND_TS_002,2026-01-15 00:00:00,25.7,68.8,5.1,159.2,956.8,0.0
IND_TS_002,2026-01-15 01:00:00,22.3,81.5,5.9,207.0,957.3,0.0
IND_TS_002,2026-01-15 02:00:00,22.9,76.3,4.9,62.5,956.8,0.0
IND_TS_002,2026-01-15 03:00:00,23.8,75.7,4.1,132.0,957.3,0.0
IND_TS_002,2026-01-15 04:00:00,22.7,86.2,4.2,185.4,957.9,0.0
IND_TS_002,2026-01-15 05:00:00,26.4,63.4,8.6,192.0,957.3,0.0
IND_TS_002,2026-01-15 06:00:00,25.3,73.8,5.4,146.9,957.0,0.0
IND_TS_002,2026-01-15 07:00:00,26.2,75.3,5.2,272.2,956.9,42.7
IND_TS_002,2026-01-15 08:00:00,25.6,73.2,5.4,104.2,957.7,0.0
IND_TS_002,2026-01-15 09:00:00,29.9,66.6,6.2,187.0,956.9,
IND_TS_002,2026-01-15 10:00:00,31.9,66.6,4.2,298.7,,0.0
IND_TS_002,2026-01-15 11:00:00,,68.0,4.9,210.4,957.0,0.0
IND_TS_002,2026-01-15 12:00:00,34.3,57.1,3.4,193.7,957.1,0.0
IND_TS_002,2026-01-15 13:00:00,34.3,67.7,2.5,202.0,957.1,0.0
IND_TS_002,2026-01-15 14:00:00,35.8,54.4,1.9,246.7,957.2,0.0
IND_TS_002,2026-01-15 15:00:00,34.9,57.5,2.5,322.2,956.7,0.0
IND_TS_002,2026-01-15 16:00:00,36.2,60.1,1.9,191.7,956.9,5.1
IND_TS_002,2026-01-15 17:00:00,35.5,62.3,1.0,222.1,957.1,0.0
IND_TS_002,2026-01-15 18:00:00,30.7,65.5,2.6,304.0,956.5,0.0
IND_TS_002,2026-01-15 19:00:00,,62.0,0.8,158.7,956.9,0.0
IND_TS_002,2026-01-15 20:00:00,29.4,60.0,2.8,194.4,957.1,0.0
IND_TS_002,2026-01-15 21:00:00,27.9,69.5,2.4,212.0,957.0,0.0
IND_TS_002,2026-01-15 22:00:00,26.3,71.5,4.1,303.4,956.5,0.0
IND_TS_002,2026-01-15 23:00:00,25.1,77.4,3.0,238.3,957.3,0.0
IND_TS_002,2026-01-16 00:00:00,25.4,71.6,3.5,135.3,956.5,0.0
IND_TS_002,2026-01-16 01:00:00,22.1,81.2,6.4,181.9,957.0,0.0
IND_TS_002,2026-01-16 02:00:00,22.4,75.8,3.6,203.5,956.4,0.0
IND_TS_002,2026-01-16 03:00:00,23.4,79.8,5.4,229.1,957.4,0.0
IND_TS_002,2026-01-16 04:00:00,21.5,77.5,8.5,227.1,957.5,0.0
IND_TS_002,2026-01-16 05:00:00,23.9,76.1,4.4,141.6,957.1,0.0
IND_TS_002,2026-01-16 06:00:00,26.8,71.2,4.6,234.7,956.9,0.0
IND_TS_002,2026-01-16 07:00:00,25.3,74.5,5.6,126.2,956.5,0.0
IND_TS_002,2026-01-16 08:00:00,28.4,69.5,5.5,285.7,957.4,14.1
IND_TS_002,2026-01-16 09:00:00,28.5,73.6,4.6,203.2,956.6,0.0
IND_TS_002,2026-01-16 10:00:00,31.0,62.2,4.0,254.9,957.0,0.0
IND_TS_002,2026-01-16 11:00:00,32.6,58.4,4.8,263.9,956.6,0.0
IND_TS_002,2026-01-16 12:00:00,34.6,58.5,3.1,244.1,956.7,0.0
IND_TS_002,2026-01-16 13:00:00,34.1,64.3,5.2,111.0,957.1,0.0
IND_TS_002,2026-01-16 14:00:00,34.7,58.5,1.6,328.5,956.7,0.0
IND_TS_002,2026-01-16 15:00:00,35.3,59.6,2.2,309.4,956.9,0.0
IND_TS_002,2026-01-16 16:00:00,36.1,57.1,1.7,201.6,957.1,0.0
IND_TS_002,2026-01-16 17:00:00,35.2,58.9,1.2,232.3,957.3,0.0
IND_TS_002,2026-01-16 18:00:00,33.8,60.1,1.8,268.0,956.4,0.0
IND_TS_002,2026-01-16 19:00:00,29.1,65.5,1.7,252.2,957.0,0.0
IND_TS_002,2026-01-16 20:00:00,26.1,71.2,1.2,201.9,956.8,0.0
IND_TS_002,2026-01-16 21:00:00,27.4,75.0,4.8,255.2,957.6,0.0
IND_TS_002,2026-01-16 22:00:00,25.1,71.5,4.3,336.8,956.8,0.0
IND_TS_002,2026-01-16 23:00:00,24.2,73.0,2.7,286.7,957.1,0.0
IND_TS_002,2026-01-17 00:00:00,22.4,76.2,3.5,102.1,956.9,0.0
IND_TS_002,2026-01-17 01:00:00,22.0,,3.7,211.0,957.1,0.0
IND_TS_002,2026-01-17 02:00:00,21.6,79.1,3.8,238.8,956.9,0.0
IND_TS_002,2026-01-17 03:00:00,23.3,74.6,4.1,105.1,957.3,0.0
IND_TS_002,2026-01-17 04:00:00,22.0,72.5,7.0,176.1,956.8,0.0
IND_TS_002,2026-01-17 05:00:00,25.2,72.2,5.3,228.8,956.8,0.0
IND_TS_002,2026-01-17 06:00:00,24.6,68.6,6.5,198.7,957.3,0.0
IND_TS_002,2026-01-17 07:00:00,26.5,69.0,5.8,207.1,957.1,0.0
IND_TS_002,2026-01-17 08:00:00,26.0,70.0,4.2,132.5,957.2,0.0
IND_TS_002,2026-01-17 09:00:00,31.6,65.9,3.8,111.4,957.5,0.0
IND_TS_002,2026-01-17 10:00:00,31.2,67.1,5.0,7.2,957.6,0.0
IND_TS_002,2026-01-17 11:00:00,33.2,59.0,5.9,190.8,956.8,0.0
IND_TS_002,2026-01-17 12:00:00,35.7,59.1,2.8,208.0,957.5,0.0
IND_TS_002,2026-01-17 13:00:00,36.2,59.6,2.7,248.5,957.0,0.0
IND_TS_002,2026-01-17 14:00:00,35.2,62.0,3.5,156.9,956.6,0.0
IND_TS_002,2026-01-17 15:00:00,34.2,63.4,1.2,205.7,956.8,0.0
IND_TS_002,2026-01-17 16:00:00,33.7,62.3,2.4,243.8,957.2,0.0
IND_TS_002,2026-01-17 17:00:00,35.4,62.7,1.9,227.1,957.4,0.0
IND_TS_002,2026-01-17 18:00:00,31.0,66.3,2.1,304.9,956.3,0.0
IND_TS_002,2026-01-17 19:00:00,30.1,74.9,5.9,268.8,957.0,0.0
IND_TS_002,2026-01-17 20:00:00,28.2,67.4,,241.0,956.7,0.0
IND_TS_002,2026-01-17 21:00:00,29.1,64.0,3.7,233.3,957.7,0.0
IND_TS_002,2026-01-17 22:00:00,26.2,75.8,1.6,171.2,956.5,0.0
IND_TS_002,2026-01-17 23:00:00,23.7,74.2,2.5,293.5,956.6,0.0
IND_TS_002,2026-01-18 00:00:00,21.6,81.6,3.2,214.9,957.1,
IND_TS_002,2026-01-18 01:00:00,23.4,71.8,3.5,190.0,956.4,0.0
IND_TS_002,2026-01-18 02:00:00,22.1,81.7,3.5,189.4,956.9,0.0
IND_TS_002,2026-01-18 03:00:00,24.6,72.8,5.2,174.3,956.9,0.0
IND_TS_002,2026-01-18 04:00:00,23.5,73.6,9.4,233.6,957.4,0.0
IND_TS_002,2026-01-18 05:00:00,22.4,77.7,7.3,197.1,956.9,0.0
IND_TS_002,2026-01-18 06:00:00,24.1,78.3,4.8,106.3,957.0,0.0
IND_TS_002,2026-01-18 07:00:00,26.1,70.2,4.3,134.3,956.7,0.0
IND_TS_002,2026-01-18 08:00:00,29.5,69.4,4.8,128.6,957.0,0.0
IND_TS_002,2026-01-18 09:00:00,33.0,63.5,5.7,115.6,957.4,0.0
IND_TS_002,2026-01-18 10:00:00,32.7,60.1,6.2,171.6,957.1,0.0
IND_TS_002,2026-01-18 11:00:00,34.5,58.1,3.5,191.7,957.5,0.0
IND_TS_002,2026-01-18 12:00:00,33.8,59.3,3.3,222.7,956.8,0.0
IND_TS_002,2026-01-18 13:00:00,36.3,56.2,2.8,249.6,956.5,0.0
IND_TS_002,2026-01-18 14:00:00,37.1,58.7,2.1,179.4,956.3,0.0
IND_TS_002,2026-01-18 15:00:00,34.4,62.1,2.3,234.9,957.0,0.0
IND_TS_002,2026-01-18 16:00:00,33.8,60.9,1.1,239.8,957.3,0.0
IND_TS_002,2026-01-18 17:00:00,34.3,58.0,1.1,229.3,957.7,0.0
IND_TS_002,2026-01-18 18:00:00,32.9,60.7,5.7,263.5,956.7,0.0
IND_TS_002,2026-01-18 19:00:00,30.3,65.8,1.0,279.3,956.8,0.0
IND_TS_002,2026-01-18 20:00:00,29.8,63.0,1.0,59.7,956.8,0.0
IND_TS_002,2026-01-18 21:00:00,27.1,72.9,4.4,218.5,956.7,0.0
IND_TS_002,2026-01-18 22:00:00,25.2,71.9,8.1,226.9,957.2,0.0
IND_TS_002,2026-01-18 23:00:00,23.3,73.9,2.3,233.4,956.9,0.0
IND_TS_002,2026-01-19 00:00:00,22.1,78.6,2.7,241.9,957.3,0.0
IND_TS_002,2026-01-19 01:00:00,22.6,80.4,3.5,226.4,957.0,0.0
IND_TS_002,2026-01-19 02:00:00,22.2,80.6,3.6,306.5,956.0,0.0
IND_TS_002,2026-01-19 03:00:00,20.2,79.2,4.6,235.1,956.6,0.0
IND_TS_002,2026-01-19 04:00:00,24.4,74.5,5.6,192.6,956.7,0.0
IND_TS_002,2026-01-19 05:00:00,22.4,76.2,,264.6,956.6,0.0
IND_TS_002,2026-01-19 06:00:00,24.4,73.4,5.3,143.4,957.0,0.0
IND_TS_002,2026-01-19 07:00:00,28.5,70.3,5.4,195.2,957.0,0.0
IND_TS_002,2026-01-19 08:00:00,27.2,70.5,4.7,231.2,957.1,0.0
IND_TS_002,2026-01-19 09:00:00,30.5,69.3,4.4,183.6,956.4,0.0
IND_TS_002,2026-01-19 10:00:00,32.1,62.4,6.1,218.2,957.5,0.0
IND_TS_002,2026-01-19 11:00:00,33.2,63.5,7.1,249.6,956.3,14.6
IND_TS_002,2026-01-19 12:00:00,35.9,55.1,3.3,256.9,957.1,0.0
IND_TS_002,2026-01-19 13:00:00,34.6,61.2,2.6,124.4,956.9,0.0
IND_TS_002,2026-01-19 14:00:00,36.4,59.6,4.2,297.0,956.7,0.0
IND_TS_002,2026-01-19 15:00:00,36.2,55.4,1.4,283.8,957.1,0.0
IND_TS_002,2026-01-19 16:00:00,32.4,65.0,1.8,233.1,956.7,0.0
IND_TS_002,2026-01-19 17:00:00,32.4,61.7,2.2,240.1,957.0,0.0
IND_TS_002,2026-01-19 18:00:00,31.7,66.3,0.7,207.6,956.7,0.0
IND_TS_002,2026-01-19 19:00:00,32.8,65.5,1.1,169.2,957.1,0.0
IND_TS_002,2026-01-19 20:00:00,29.1,70.7,1.4,18.0,956.4,0.0
IND_TS_002,2026-01-19 21:00:00,28.5,62.7,2.4,309.6,956.7,0.0
IND_TS_002,2026-01-19 22:00:00,26.2,73.8,1.9,305.4,956.0,0.0
IND_TS_002,2026-01-19 23:00:00,23.4,74.1,2.9,345.0,956.0,0.0
IND_TS_002,2026-01-20 00:00:00,23.7,72.6,3.9,249.9,956.5,0.0
IND_TS_002,2026-01-20 01:00:00,,75.3,3.4,228.2,956.7,0.0
IND_TS_002,2026-01-20 02:00:00,22.9,72.6,4.1,186.5,957.2,0.0
IND_TS_002,2026-01-20 03:00:00,24.1,73.5,3.9,217.9,956.2,0.0
IND_TS_002,2026-01-20 04:00:00,22.0,77.0,7.2,203.6,957.3,0.0
IND_TS_002,2026-01-20 05:00:00,23.6,76.2,6.5,161.0,958.0,0.0
IND_TS_002,2026-01-20 06:00:00,27.5,71.3,5.0,261.8,957.4,0.0
IND_TS_002,2026-01-20 07:00:00,28.1,69.7,5.4,311.7,956.6,1.2
IND_TS_002,2026-01-20 08:00:00,27.5,76.2,7.1,307.2,,0.0
IND_TS_002,2026-01-20 09:00:00,29.8,67.8,4.1,93.5,957.3,0.0
IND_TS_002,2026-01-20 10:00:00,31.3,62.6,3.4,312.7,957.0,0.0
IND_TS_002,2026-01-20 11:00:00,32.7,59.5,4.9,235.0,957.2,3.9
IND_TS_002,2026-01-20 12:00:00,34.2,62.9,3.2,233.4,957.3,0.0
IND_TS_002,2026-01-20 13:00:00,36.2,56.2,4.3,221.8,956.2,0.0
IND_TS_002,2026-01-20 14:00:00,38.8,59.4,3.0,260.6,956.8,0.0
IND_TS_002,2026-01-20 15:00:00,35.0,61.9,1.2,175.9,957.3,0.0
IND_TS_002,2026-01-20 16:00:00,34.5,59.6,4.9,176.4,956.7,0.0
IND_TS_002,2026-01-20 17:00:00,32.9,71.3,2.4,159.8,957.3,0.0
IND_TS_002,2026-01-20 18:00:00,32.2,66.6,1.5,302.1,956.7,0.0
IND_TS_002,2026-01-20 19:00:00,31.9,59.1,1.3,243.3,956.9,0.0
IND_TS_002,2026-01-20 20:00:00,28.8,71.8,1.8,261.9,956.6,0.0
IND_TS_002,2026-01-20 21:00:00,27.2,66.5,3.9,264.7,956.6,0.0
IND_TS_002,2026-01-20 22:00:00,26.7,67.9,1.7,275.3,956.5,0.0
IND_TS_002,2026-01-20 23:00:00,24.6,74.2,2.8,278.8,956.6,0.0
IND_TS_002,2026-01-21 00:00:00,22.4,78.0,3.2,129.0,957.2,0.0
IND_TS_002,2026-01-21 01:00:00,24.7,74.4,3.0,124.4,956.4,0.0
IND_TS_002,2026-01-21 02:00:00,23.5,75.8,4.0,205.2,957.0,0.0
IND_TS_002,2026-01-21 03:00:00,22.5,74.7,4.1,11.9,956.3,0.0
IND_TS_002,2026-01-21 04:00:00,22.3,75.9,,86.2,957.0,0.0
IND_TS_002,2026-01-21 05:00:00,26.1,67.1,4.7,129.6,956.9,0.0
IND_TS_002,2026-01-21 06:00:00,24.0,75.2,4.6,243.2,956.2,0.0
IND_TS_002,2026-01-21 07:00:00,26.8,75.6,4.8,141.9,957.2,0.0
IND_TS_002,2026-01-21 08:00:00,30.8,58.2,5.1,124.2,956.9,0.0
IND_TS_002,2026-01-21 09:00:00,30.2,65.0,4.4,161.2,957.4,
IND_TS_002,2026-01-21 10:00:00,32.9,58.5,4.4,173.6,956.9,0.0
IND_TS_002,2026-01-21 11:00:00,34.4,57.0,3.7,354.4,956.2,0.0
IND_TS_002,2026-01-21 12:00:00,35.2,60.1,3.5,238.3,957.2,0.0
IND_TS_002,2026-01-21 13:00:00,33.5,60.0,3.2,248.3,957.0,0.0
IND_TS_002,2026-01-21 14:00:00,35.8,52.1,3.4,176.0,956.6,0.0
IND_TS_002,2026-01-21 15:00:00,33.8,62.1,2.8,209.4,957.4,0.0
IND_TS_002,2026-01-21 16:00:00,34.8,57.2,2.0,279.8,956.6,0.0
IND_TS_002,2026-01-21 17:00:00,33.2,57.5,1.8,158.1,956.7,0.0
IND_TS_002,2026-01-21 18:00:00,32.4,64.6,0.8,308.9,956.8,0.0
IND_TS_002,2026-01-21 19:00:00,,61.8,1.1,209.8,956.9,0.0
IND_TS_002,2026-01-21 20:00:00,26.9,73.9,1.4,277.3,957.4,0.0
IND_TS_002,2026-01-21 21:00:00,29.4,71.9,3.6,200.0,957.2,0.0
IND_TS_002,2026-01-21 22:00:00,25.9,76.5,5.4,254.8,957.0,0.0
IND_TS_002,2026-01-21 23:00:00,23.1,79.3,2.1,261.2,956.7,0.0
IND_TS_002,2026-01-22 00:00:00,23.1,78.2,3.6,171.2,957.0,0.0
IND_TS_002,2026-01-22 01:00:00,24.0,76.9,3.2,209.4,957.3,0.0
IND_TS_002,2026-01-22 02:00:00,23.8,74.8,3.4,114.3,956.7,0.0
IND_TS_002,2026-01-22 03:00:00,24.0,71.4,5.4,181.6,957.5,0.0
IND_TS_002,2026-01-22 04:00:00,22.3,74.8,4.9,166.9,957.2,2.4
IND_TS_002,2026-01-22 05:00:00,23.4,70.7,4.7,255.6,956.8,0.0
IND_TS_002,2026-01-22 06:00:00,24.1,66.3,7.8,276.5,957.2,0.0
IND_TS_002,2026-01-22 07:00:00,28.1,65.1,6.9,223.6,957.5,0.0
IND_TS_002,2026-01-22 08:00:00,28.7,72.6,4.2,249.0,956.8,0.0
IND_TS_002,2026-01-22 09:00:00,,66.2,4.1,163.7,956.6,0.0
IND_TS_002,2026-01-22 10:00:00,,61.5,4.2,216.8,956.1,0.0
IND_TS_002,2026-01-22 11:00:00,34.7,67.8,3.2,228.5,956.4,0.0
IND_TS_002,2026-01-22 12:00:00,33.5,59.3,5.3,181.3,956.6,0.0
IND_TS_002,2026-01-22 13:00:00,36.6,55.0,4.4,256.8,956.4,0.0
IND_TS_002,2026-01-22 14:00:00,34.8,60.8,3.1,162.4,956.6,0.0
IND_TS_002,2026-01-22 15:00:00,36.7,54.6,3.0,176.6,957.7,0.0
IND_TS_002,2026-01-22 16:00:00,35.0,56.8,1.6,190.8,956.4,
IND_TS_002,2026-01-22 17:00:00,32.8,64.3,2.0,213.3,957.0,0.0
IND_TS_002,2026-01-22 18:00:00,34.3,52.7,1.0,317.9,957.0,0.0
IND_TS_002,2026-01-22 19:00:00,32.9,64.9,0.8,285.1,957.3,0.0
IND_TS_002,2026-01-22 20:00:00,32.6,61.1,2.1,177.1,957.4,0.0
IND_TS_002,2026-01-22 21:00:00,26.2,73.3,1.3,331.7,956.8,0.0
IND_TS_002,2026-01-22 22:00:00,23.3,76.6,2.4,273.2,956.7,0.0
IND_TS_002,2026-01-22 23:00:00,24.6,76.4,2.1,277.8,957.2,0.0
IND_TS_002,2026-01-23 00:00:00,23.2,76.7,4.3,139.8,957.1,0.0
IND_TS_002,2026-01-23 01:00:00,21.8,75.2,7.1,236.4,956.9,0.0
IND_TS_002,2026-01-23 02:00:00,23.3,77.3,3.9,167.3,956.7,0.0
IND_TS_002,2026-01-23 03:00:00,21.4,84.8,4.2,161.7,957.1,0.0
IND_TS_002,2026-01-23 04:00:00,23.6,75.8,5.2,196.9,956.8,0.0
IND_TS_002,2026-01-23 05:00:00,23.5,75.9,5.7,194.6,957.2,0.0
IND_TS_002,2026-01-23 06:00:00,25.0,75.9,4.9,258.0,956.3,0.0
IND_TS_002,2026-01-23 07:00:00,27.6,66.4,,197.2,956.8,0.0
IND_TS_002,2026-01-23 08:00:00,28.4,72.0,5.5,236.2,957.0,0.0
IND_TS_002,2026-01-23 09:00:00,28.9,69.1,5.8,250.2,956.6,0.0
IND_TS_002,2026-01-23 10:00:00,32.8,67.9,5.2,279.5,956.2,0.0
IND_TS_002,2026-01-23 11:00:00,35.2,61.4,3.6,153.3,957.6,0.0
IND_TS_002,2026-01-23 12:00:00,35.4,61.1,2.9,175.1,956.9,0.0
IND_TS_002,2026-01-23 13:00:00,37.0,52.9,3.1,242.0,957.1,0.0
IND_TS_002,2026-01-23 14:00:00,36.3,55.8,3.1,247.2,956.6,0.0
IND_TS_002,2026-01-23 15:00:00,36.2,55.6,5.3,226.3,957.2,0.0
IND_TS_002,2026-01-23 16:00:00,34.2,63.0,1.1,293.0,956.7,0.0
IND_TS_002,2026-01-23 17:00:00,35.3,59.7,1.0,227.8,956.7,0.0
IND_TS_002,2026-01-23 18:00:00,32.9,67.1,5.5,261.4,957.7,0.0
IND_TS_002,2026-01-23 19:00:00,31.0,57.4,2.3,3.8,957.4,0.0
IND_TS_002,2026-01-23 20:00:00,,69.9,2.3,283.4,956.6,1.9
IND_TS_002,2026-01-23 21:00:00,26.5,64.6,1.4,216.8,956.5,0.0
IND_TS_002,2026-01-23 22:00:00,25.5,73.8,1.7,186.5,957.2,0.0
IND_TS_002,2026-01-23 23:00:00,23.7,71.4,4.9,134.3,957.5,0.0
IND_TS_002,2026-01-24 00:00:00,23.4,75.7,2.5,162.6,957.5,0.0
IND_TS_002,2026-01-24 01:00:00,20.2,76.4,3.1,146.3,956.4,0.0
IND_TS_002,2026-01-24 02:00:00,23.1,77.7,4.3,246.1,957.0,0.0
IND_TS_002,2026-01-24 03:00:00,22.4,78.4,4.1,169.9,957.0,0.0
IND_TS_002,2026-01-24 04:00:00,23.7,71.2,4.2,117.3,957.1,0.0
IND_TS_002,2026-01-24 05:00:00,24.7,77.4,4.3,108.7,956.6,0.0
IND_TS_002,2026-01-24 06:00:00,26.0,74.1,4.6,144.4,956.4,0.0
