station_id,timestamp,pm2_5,pm10,no2,so2,co,o3
IND_WB_002,2026-01-30 14:00:00,82.24,119.81,60.75,23.0,2.87,54.59
IND_WB_002,2026-01-30 15:00:00,87.98,131.09,65.11,20.97,3.18,37.86
IND_WB_002,2026-01-30 16:00:00,104.65,163.06,73.67,24.4,3.54,33.63
IND_WB_002,2026-01-30 17:00:00,110.36,201.56,73.74,22.69,3.52,25.99
IND_WB_002,2026-01-30 18:00:00,210.74,275.63,153.25,24.88,7.39,12.45
IND_WB_002,2026-01-30 19:00:00,209.03,300.98,151.45,25.21,6.89,15.3
IND_WB_002,2026-01-30 20:00:00,160.99,261.36,116.62,21.49,5.39,9.05
IND_WB_002,2026-01-30 21:00:00,206.76,329.12,148.04,23.87,6.98,10.3
IND_WB_002,2026-01-30 22:00:00,107.49,160.97,54.67,18.09,2.91,13.35
IND_WB_002,2026-01-30 23:00:00,115.61,146.22,64.49,22.92,3.14,10.53
IND_WB_003,2026-01-01 00:00:00,129.02,181.86,54.27,47.66,2.49,13.87
IND_WB_003,2026-01-01 01:00:00,100.01,165.86,38.63,34.95,2.12,17.61
IND_WB_003,2026-01-01 02:00:00,124.01,180.5,48.4,47.34,2.04,10.92
IND_WB_003,2026-01-01 03:00:00,122.07,195.89,49.09,47.43,2.32,11.94
IND_WB_003,2026-01-01 04:00:00,127.86,180.08,49.29,45.67,2.5,16.24
IND_WB_003,2026-01-01 05:00:00,134.57,175.84,51.64,43.76,2.44,10.64
IND_WB_003,2026-01-01 06:00:00,121.32,191.92,48.08,46.89,2.27,11.59
IND_WB_003,2026-01-01 07:00:00,104.07,148.94,51.39,47.17,2.45,18.26
IND_WB_003,2026-01-01 08:00:00,186.74,250.75,102.41,44.08,4.5,31.19
IND_WB_003,2026-01-01 09:00:00,199.27,339.09,105.12,48.1,4.9,40.02
IND_WB_003,2026-01-01 10:00:00,177.34,287.67,93.29,41.72,4.4,42.41
IND_WB_003,2026-01-01 11:00:00,103.73,180.3,53.58,43.2,2.71,54.47
IND_WB_003,2026-01-01 12:00:00,96.26,146.11,50.42,48.42,2.24,59.12
IND_WB_003,2026-01-01 13:00:00,116.18,182.11,57.29,54.7,2.73,53.66
IND_WB_003,2026-01-01 14:00:00,87.86,163.66,50.06,45.77,2.1,54.52
IND_WB_003,2026-01-01 15:00:00,97.33,179.32,52.14,46.8,2.48,42.53
IND_WB_003,2026-01-01 16:00:00,48.85,75.71,27.65,25.57,0.94,33.98
IND_WB_003,2026-01-01 17:00:00,112.22,185.68,63.78,55.8,3.04,22.9
IND_WB_003,2026-01-01 18:00:00,228.43,327.59,122.97,55.9,5.86,15.38
IND_WB_003,2026-01-01 19:00:00,237.58,343.4,126.83,54.48,5.78,13.23
IND_WB_003,2026-01-01 20:00:00,235.99,407.11,123.51,53.94,5.76,12.08
IND_WB_003,2026-01-01 21:00:00,236.61,346.4,122.39,52.46,5.46,14.58
IND_WB_003,2026-01-01 22:00:00,145.4,229.06,60.28,54.26,2.9,7.27
IND_WB_003,2026-01-01 23:00:00,,167.66,52.91,,2.35,12.79
IND_WB_003,2026-01-02 00:00:00,130.05,202.67,49.0,45.74,2.16,11.03
IND_WB_003,2026-01-02 01:00:00,,172.41,48.6,50.7,2.25,10.95
IND_WB_003,2026-01-02 02:00:00,133.88,176.86,49.24,47.19,2.38,10.6
IND_WB_003,2026-01-02 03:00:00,102.89,157.69,43.33,44.28,2.33,14.45
IND_WB_003,2026-01-02 04:00:00,49.31,71.65,16.96,19.37,0.85,
IND_WB_003,2026-01-02 05:00:00,120.75,207.1,54.39,47.25,2.51,15.37
IND_WB_003,2026-01-02 06:00:00,127.5,215.12,50.38,45.41,2.27,13.31
IND_WB_003,2026-01-02 07:00:00,85.18,,47.47,46.41,2.18,22.63
IND_WB_003,2026-01-02 08:00:00,187.26,288.24,101.0,42.3,4.81,34.0
IND_WB_003,2026-01-02 09:00:00,180.7,287.73,100.8,45.78,4.62,41.04
IND_WB_003,2026-01-02 10:00:00,200.36,340.67,107.01,43.39,4.73,46.04
IND_WB_003,2026-01-02 11:00:00,91.95,159.49,52.0,44.95,2.41,63.11
IND_WB_003,2026-01-02 12:00:00,97.85,171.08,53.97,47.53,2.59,56.8
IND_WB_003,2026-01-02 13:00:00,109.13,202.29,63.71,54.92,2.49,57.21
IND_WB_003,2026-01-02 14:00:00,102.01,,57.15,54.05,2.66,54.74
IND_WB_003,2026-01-02 15:00:00,110.61,198.51,65.39,52.32,2.78,48.65
IND_WB_003,2026-01-02 16:00:00,113.04,195.86,57.01,52.94,2.69,34.94
IND_WB_003,2026-01-02 17:00:00,120.54,173.43,59.15,58.12,2.77,27.48
IND_WB_003,2026-01-02 18:00:00,223.99,305.26,123.11,52.7,5.3,15.99
IND_WB_003,2026-01-02 19:00:00,232.11,341.8,126.43,57.09,5.67,12.4
IND_WB_003,2026-01-02 20:00:00,220.38,294.89,115.89,53.38,5.79,13.48
IND_WB_003,2026-01-02 21:00:00,231.24,409.51,119.64,52.71,5.7,10.15
IND_WB_003,2026-01-02 22:00:00,149.05,251.79,58.2,55.54,2.79,10.8
IND_WB_003,2026-01-02 23:00:00,132.16,210.01,58.08,50.34,2.85,9.16
IND_WB_003,2026-01-03 00:00:00,133.02,208.58,53.15,47.61,2.46,9.6
IND_WB_003,2026-01-03 01:00:00,134.16,202.49,48.19,48.7,2.48,9.8
IND_WB_003,2026-01-03 02:00:00,132.4,177.1,46.77,43.84,2.61,16.15
IND_WB_003,2026-01-03 03:00:00,-999.0,189.32,49.37,43.05,2.11,16.97
IND_WB_003,2026-01-03 04:00:00,123.83,170.74,50.1,,2.32,11.69
IND_WB_003,2026-01-03 05:00:00,,161.56,41.76,40.34,2.34,9.07
IND_WB_003,2026-01-03 06:00:00,114.38,157.01,45.66,43.09,2.13,8.52
IND_WB_003,2026-01-03 07:00:00,89.17,122.59,45.34,47.84,2.19,18.86
IND_WB_003,2026-01-03 08:00:00,178.26,280.2,98.7,42.6,4.41,28.99
IND_WB_003,2026-01-03 09:00:00,198.27,300.94,104.65,48.38,4.9,39.59
IND_WB_003,2026-01-03 10:00:00,205.14,344.97,109.74,45.56,5.17,46.1
IND_WB_003,2026-01-03 11:00:00,104.92,179.91,62.16,48.3,2.61,59.15
IND_WB_003,2026-01-03 12:00:00,109.63,166.25,56.59,50.43,2.69,56.38
IND_WB_003,2026-01-03 13:00:00,114.03,190.09,58.17,54.02,2.93,65.2
IND_WB_003,2026-01-03 14:00:00,96.71,123.88,47.7,44.43,2.13,54.03
IND_WB_003,2026-01-03 15:00:00,111.88,193.69,59.7,,2.55,49.7
IND_WB_003,2026-01-03 16:00:00,109.95,160.5,57.84,55.83,2.71,28.69
IND_WB_003,2026-01-03 17:00:00,112.31,145.05,59.06,49.22,2.59,19.52
IND_WB_003,2026-01-03 18:00:00,243.25,411.64,128.14,54.57,6.09,12.84
IND_WB_003,2026-01-03 19:00:00,240.71,394.81,127.86,57.19,6.04,14.48
IND_WB_003,2026-01-03 20:00:00,240.49,364.48,125.4,55.97,5.99,11.6
IND_WB_003,2026-01-03 21:00:00,198.31,260.5,103.99,46.53,4.44,14.76
IND_WB_003,2026-01-03 22:00:00,137.94,223.98,55.28,48.43,2.79,12.44
IND_WB_003,2026-01-03 23:00:00,144.06,252.07,60.79,51.29,2.47,16.09
IND_WB_003,2026-01-04 00:00:00,134.53,184.94,53.92,47.53,2.65,13.92
IND_WB_003,2026-01-04 01:00:00,133.95,184.4,51.83,43.19,2.27,9.86
IND_WB_003,2026-01-04 02:00:00,117.15,178.27,51.49,47.69,,16.11
IND_WB_003,2026-01-04 03:00:00,127.68,191.06,53.64,39.09,2.19,16.89
IND_WB_003,2026-01-04 04:00:00,116.48,162.79,51.22,47.62,,15.45
IND_WB_003,2026-01-04 05:00:00,114.86,147.3,47.05,41.01,2.25,
IND_WB_003,2026-01-04 06:00:00,124.08,214.29,47.89,50.06,2.21,14.5
IND_WB_003,2026-01-04 07:00:00,102.22,140.9,52.74,45.94,2.33,22.92
IND_WB_003,2026-01-04 08:00:00,206.97,257.81,103.46,47.23,4.96,34.58
IND_WB_003,2026-01-04 09:00:00,191.64,340.24,106.88,46.05,4.88,33.53
IND_WB_003,2026-01-04 10:00:00,197.94,292.83,106.26,52.04,4.68,48.97
IND_WB_003,2026-01-04 11:00:00,88.23,129.29,51.02,47.21,2.06,51.4
IND_WB_003,2026-01-04 12:00:00,106.01,172.15,54.89,,2.49,53.84
IND_WB_003,2026-01-04 13:00:00,92.08,158.22,59.05,44.68,2.55,
IND_WB_003,2026-01-04 14:00:00,112.38,,57.91,51.05,2.81,50.76
IND_WB_003,2026-01-04 15:00:00,111.38,,59.75,53.73,2.67,42.98
IND_WB_003,2026-01-04 16:00:00,101.42,169.95,52.09,,2.65,33.71
IND_WB_003,2026-01-04 17:00:00,109.83,174.56,54.73,52.53,2.96,28.14
IND_WB_003,2026-01-04 18:00:00,241.31,336.77,128.07,57.83,5.8,18.41
IND_WB_003,2026-01-04 19:00:00,223.41,379.33,115.84,51.06,5.33,11.89
IND_WB_003,2026-01-04 20:00:00,214.68,359.26,113.75,47.81,5.28,11.97
IND_WB_003,2026-01-04 21:00:00,235.89,,125.95,53.16,5.63,12.48
IND_WB_003,2026-01-04 22:00:00,149.45,213.02,57.93,47.28,2.42,11.9
IND_WB_003,2026-01-04 23:00:00,138.9,246.07,59.12,53.01,2.72,14.94
IND_WB_003,2026-01-05 00:00:00,141.33,194.35,53.06,46.98,2.61,14.01
IND_WB_003,2026-01-05 01:00:00,121.3,220.09,54.09,45.7,2.39,15.83
IND_WB_003,2026-01-05 02:00:00,120.73,209.89,46.39,,2.42,12.25
IND_WB_003,2026-01-05 03:00:00,127.52,166.04,49.69,49.35,2.37,14.96
IND_WB_003,2026-01-05 04:00:00,116.27,159.76,47.2,40.61,2.24,13.03
IND_WB_003,2026-01-05 05:00:00,127.67,175.61,52.54,43.83,2.56,11.1
IND_WB_003,2026-01-05 06:00:00,119.99,166.08,42.08,41.54,2.01,12.58
IND_WB_003,2026-01-05 07:00:00,85.37,124.04,49.47,44.02,2.27,17.12
IND_WB_003,2026-01-05 08:00:00,179.55,267.4,94.38,42.77,4.34,28.93
IND_WB_003,2026-01-05 09:00:00,204.54,304.73,107.22,50.04,5.06,42.08
IND_WB_003,2026-01-05 10:00:00,196.95,316.95,103.65,47.67,4.6,46.81
IND_WB_003,2026-01-05 11:00:00,89.82,139.49,47.31,39.65,2.09,51.85
IND_WB_003,2026-01-05 12:00:00,106.78,180.22,52.49,52.27,2.51,61.36
IND_WB_003,2026-01-05 13:00:00,102.22,164.39,59.31,52.58,2.42,55.53
IND_WB_003,2026-01-05 14:00:00,105.73,,55.25,47.66,2.5,
IND_WB_003,2026-01-05 15:00:00,98.81,167.4,57.16,51.4,2.26,43.41
IND_WB_003,2026-01-05 16:00:00,126.34,223.58,58.53,53.68,2.92,35.43
IND_WB_003,2026-01-05 17:00:00,106.61,133.46,60.03,,2.43,22.08
IND_WB_003,2026-01-05 18:00:00,222.81,305.45,117.85,51.69,5.58,10.75
IND_WB_003,2026-01-05 19:00:00,231.25,415.88,126.46,53.78,5.79,14.84
IND_WB_003,2026-01-05 20:00:00,234.55,342.11,122.75,55.05,5.81,10.89
IND_WB_003,2026-01-05 21:00:00,213.38,316.61,114.53,49.07,5.38,10.37
IND_WB_003,2026-01-05 22:00:00,144.88,209.38,62.81,53.29,2.54,14.1
IND_WB_003,2026-01-05 23:00:00,150.56,211.28,55.12,52.91,2.7,12.79
IND_WB_003,2026-01-06 00:00:00,116.41,174.91,49.64,42.62,2.21,9.76
IND_WB_003,2026-01-06 01:00:00,124.73,181.33,47.66,47.26,2.24,13.93
IND_WB_003,2026-01-06 02:00:00,53.93,86.36,21.85,19.97,0.98,14.34
IND_WB_003,2026-01-06 03:00:00,58.85,84.36,24.22,22.56,1.05,14.6
IND_WB_003,2026-01-06 04:00:00,119.69,159.05,43.43,45.51,2.03,11.59
IND_WB_003,2026-01-06 05:00:00,117.55,181.02,46.56,44.21,2.55,8.53
IND_WB_003,2026-01-06 06:00:00,123.02,184.43,45.11,46.11,2.35,18.22
IND_WB_003,2026-01-06 07:00:00,90.49,122.75,54.44,45.16,2.43,22.24
IND_WB_003,2026-01-06 08:00:00,181.02,298.24,97.78,40.16,4.73,30.79
IND_WB_003,2026-01-06 09:00:00,190.15,281.27,97.41,45.1,4.58,42.0
IND_WB_003,2026-01-06 10:00:00,204.73,295.69,108.09,49.19,4.91,44.94
IND_WB_003,2026-01-06 11:00:00,99.37,153.76,50.16,49.83,2.35,56.76
IND_WB_003,2026-01-06 12:00:00,90.23,116.0,50.02,38.54,2.15,54.84
IND_WB_003,2026-01-06 13:00:00,114.77,201.34,55.63,52.45,2.75,52.2
IND_WB_003,2026-01-06 14:00:00,98.73,154.3,52.13,46.09,2.41,53.72
IND_WB_003,2026-01-06 15:00:00,107.29,176.03,52.69,46.69,2.42,43.51
IND_WB_003,2026-01-06 16:00:00,,,52.63,46.64,2.18,34.8
IND_WB_003,2026-01-06 17:00:00,101.58,142.1,,53.44,2.49,23.9
IND_WB_003,2026-01-06 18:00:00,179.94,305.73,101.66,44.22,4.43,13.47
IND_WB_003,2026-01-06 19:00:00,240.85,334.81,124.97,57.71,5.65,16.11
IND_WB_003,2026-01-06 20:00:00,226.83,376.86,121.75,51.66,5.78,12.12
IND_WB_003,2026-01-06 21:00:00,225.67,336.0,115.54,54.26,5.44,15.3
IND_WB_003,2026-01-06 22:00:00,150.54,216.18,56.98,51.31,2.44,15.54
IND_WB_003,2026-01-06 23:00:00,136.25,212.06,58.29,46.49,2.51,7.63
IND_WB_003,2026-01-07 00:00:00,143.39,190.57,59.45,51.49,2.57,13.05
IND_WB_003,2026-01-07 01:00:00,,235.15,51.85,49.29,2.3,18.33
IND_WB_003,2026-01-07 02:00:00,139.61,221.79,54.42,46.9,2.57,15.54
IND_WB_003,2026-01-07 03:00:00,121.52,209.69,55.12,43.2,2.18,14.2
IND_WB_003,2026-01-07 04:00:00,57.45,92.36,18.58,17.78,1.16,13.13
IND_WB_003,2026-01-07 05:00:00,103.97,182.32,44.64,41.89,2.22,17.81
IND_WB_003,2026-01-07 06:00:00,125.43,201.34,49.83,42.95,2.46,16.87
IND_WB_003,2026-01-07 07:00:00,93.96,161.84,46.01,47.72,1.98,18.68
IND_WB_003,2026-01-07 08:00:00,,256.53,92.42,45.04,4.5,33.8
IND_WB_003,2026-01-07 09:00:00,208.09,331.65,108.13,48.54,4.74,44.71
IND_WB_003,2026-01-07 10:00:00,202.4,282.07,107.5,44.79,5.05,46.68
IND_WB_003,2026-01-07 11:00:00,107.14,185.14,50.52,50.0,2.39,54.31
IND_WB_003,2026-01-07 12:00:00,89.44,164.98,53.15,47.36,2.72,55.7
IND_WB_003,2026-01-07 13:00:00,112.1,137.47,53.87,46.8,2.52,58.54
IND_WB_003,2026-01-07 14:00:00,87.11,125.18,46.92,43.35,2.28,52.78
IND_WB_003,2026-01-07 15:00:00,97.71,151.27,50.55,49.74,2.35,43.76
IND_WB_003,2026-01-07 16:00:00,123.73,193.46,63.2,,2.68,34.7
IND_WB_003,2026-01-07 17:00:00,117.48,163.41,58.89,54.86,3.05,20.49
IND_WB_003,2026-01-07 18:00:00,220.06,311.43,129.07,56.54,5.53,14.57
IND_WB_003,2026-01-07 19:00:00,243.7,418.5,123.51,54.09,5.54,14.92
IND_WB_003,2026-01-07 20:00:00,231.87,390.78,126.84,56.8,5.62,14.2
IND_WB_003,2026-01-07 21:00:00,234.19,305.12,121.25,57.05,5.95,10.87
IND_WB_003,2026-01-07 22:00:00,145.43,212.99,62.64,53.73,2.82,19.65
IND_WB_003,2026-01-07 23:00:00,122.81,189.91,54.64,45.12,2.25,11.57
IND_WB_003,2026-01-08 00:00:00,136.16,220.3,52.53,44.11,2.42,10.21
IND_WB_003,2026-01-08 01:00:00,132.92,211.6,49.5,50.43,2.58,12.25
IND_WB_003,2026-01-08 02:00:00,103.13,182.21,38.67,40.8,2.02,18.52
IND_WB_003,2026-01-08 03:00:00,119.99,191.45,50.51,46.25,2.37,18.5
IND_WB_003,2026-01-08 04:00:00,127.4,203.84,53.02,46.99,2.44,12.3
IND_WB_003,2026-01-08 05:00:00,128.45,182.11,51.08,47.5,,11.91
IND_WB_003,2026-01-08 06:00:00,123.47,224.51,46.38,47.47,2.1,12.48
IND_WB_003,2026-01-08 07:00:00,93.82,125.24,39.99,44.47,2.05,22.18
IND_WB_003,2026-01-08 08:00:00,177.64,290.14,87.71,42.07,4.35,33.31
IND_WB_003,2026-01-08 09:00:00,191.18,255.93,99.22,43.81,4.61,44.62
IND_WB_003,2026-01-08 10:00:00,191.22,303.36,98.36,45.63,4.91,53.45
IND_WB_003,2026-01-08 11:00:00,96.86,,53.54,44.32,2.54,51.35
IND_WB_003,2026-01-08 12:00:00,86.28,113.84,45.04,37.58,1.92,62.18
IND_WB_003,2026-01-08 13:00:00,110.3,155.99,57.16,54.9,2.9,56.57
IND_WB_003,2026-01-08 14:00:00,106.44,171.11,55.36,51.39,2.46,54.04
IND_WB_003,2026-01-08 15:00:00,112.99,193.29,63.22,57.05,2.76,42.62
IND_WB_003,2026-01-08 16:00:00,99.08,156.56,51.48,45.45,2.5,37.07
IND_WB_003,2026-01-08 17:00:00,103.5,176.24,54.4,52.24,2.76,26.62
IND_WB_003,2026-01-08 18:00:00,222.07,326.64,123.54,52.45,5.6,11.42
IND_WB_003,2026-01-08 19:00:00,203.42,279.55,106.14,46.99,,8.82
IND_WB_003,2026-01-08 20:00:00,216.8,378.97,121.11,49.65,5.4,12.85
IND_WB_003,2026-01-08 21:00:00,210.13,290.33,118.47,44.51,5.21,20.58
IND_WB_003,2026-01-08 22:00:00,140.17,201.33,56.26,48.23,2.55,12.78
IND_WB_003,2026-01-08 23:00:00,152.54,202.26,59.79,47.95,2.49,18.56
IND_WB_003,2026-01-09 00:00:00,150.24,251.32,59.07,49.09,2.64,9.92
IND_WB_003,2026-01-09 01:00:00,141.25,195.47,52.47,47.93,2.53,11.53
IND_WB_003,2026-01-09 02:00:00,120.69,199.16,55.79,47.34,2.38,15.75
IND_WB_003,2026-01-09 03:00:00,121.59,203.77,52.08,48.7,2.26,13.06
IND_WB_003,2026-01-09 04:00:00,119.8,192.13,52.49,44.19,2.17,17.48
IND_WB_003,2026-01-09 05:00:00,107.94,164.36,44.42,34.0,2.09,6.41
IND_WB_003,2026-01-09 06:00:00,119.67,159.12,50.07,46.41,2.22,11.02
IND_WB_003,2026-01-09 07:00:00,95.09,124.26,49.11,48.14,1.93,19.79
IND_WB_003,2026-01-09 08:00:00,192.01,353.54,108.14,41.67,4.6,25.56
IND_WB_003,2026-01-09 09:00:00,206.02,343.12,107.27,50.6,,39.21
IND_WB_003,2026-01-09 10:00:00,167.1,241.84,90.86,41.69,4.15,50.41
IND_WB_003,2026-01-09 11:00:00,104.78,175.77,57.57,48.48,2.65,53.0
IND_WB_003,2026-01-09 12:00:00,94.4,149.93,45.1,46.55,2.25,60.82
IND_WB_003,2026-01-09 13:00:00,107.68,164.04,57.92,55.27,2.58,61.07
IND_WB_003,2026-01-09 14:00:00,112.49,187.35,55.95,53.15,2.64,50.68
IND_WB_003,2026-01-09 15:00:00,112.74,154.8,56.29,50.64,2.99,48.67
IND_WB_003,2026-01-09 16:00:00,118.4,204.12,57.08,54.1,2.85,35.48
IND_WB_003,2026-01-09 17:00:00,112.1,162.34,60.96,54.69,2.84,23.24
IND_WB_003,2026-01-09 18:00:00,243.25,373.78,127.13,58.15,5.78,
IND_WB_003,2026-01-09 19:00:00,242.06,333.39,126.79,54.94,5.52,12.86
IND_WB_003,2026-01-09 20:00:00,208.87,371.3,114.53,44.56,,10.65
IND_WB_003,2026-01-09 21:00:00,229.81,327.63,121.41,53.73,5.65,18.73
IND_WB_003,2026-01-09 22:00:00,130.03,195.94,54.14,48.88,2.58,19.1
IND_WB_003,2026-01-09 23:00:00,138.15,249.82,59.43,51.63,2.44,12.64
IND_WB_003,2026-01-10 00:00:00,136.02,240.67,55.54,44.43,2.29,14.09
IND_WB_003,2026-01-10 01:00:00,127.97,230.5,,43.66,2.45,10.94
IND_WB_003,2026-01-10 02:00:00,121.12,205.44,49.73,46.4,2.61,11.9
IND_WB_003,2026-01-10 03:00:00,109.79,201.16,43.06,37.55,1.95,14.23
IND_WB_003,2026-01-10 04:00:00,122.55,201.9,46.01,47.18,2.29,14.04
IND_WB_003,2026-01-10 05:00:00,123.63,179.72,49.14,43.73,2.11,14.53
IND_WB_003,2026-01-10 06:00:00,118.92,162.36,48.26,44.18,2.4,14.99
IND_WB_003,2026-01-10 07:00:00,103.17,144.36,49.95,45.81,2.49,22.8
IND_WB_003,2026-01-10 08:00:00,173.69,264.99,88.31,41.55,4.41,33.56
IND_WB_003,2026-01-10 09:00:00,200.47,352.09,111.21,47.19,4.85,43.09
IND_WB_003,2026-01-10 10:00:00,211.61,355.61,108.43,48.3,5.05,47.86
IND_WB_003,2026-01-10 11:00:00,100.09,162.95,49.89,50.09,2.51,50.7
IND_WB_003,2026-01-10 12:00:00,96.33,166.7,52.01,45.36,2.26,56.86
IND_WB_003,2026-01-10 13:00:00,106.3,139.92,59.52,52.52,,58.86
IND_WB_003,2026-01-10 14:00:00,45.27,65.97,21.47,21.09,1.1,53.0
IND_WB_003,2026-01-10 15:00:00,113.58,147.84,57.24,51.29,2.71,44.87
IND_WB_003,2026-01-10 16:00:00,103.0,183.87,50.43,49.97,2.74,34.98
IND_WB_003,2026-01-10 17:00:00,109.21,178.67,59.93,52.05,2.86,24.67
IND_WB_003,2026-01-10 18:00:00,233.34,339.92,117.38,,6.06,17.33
IND_WB_003,2026-01-10 19:00:00,232.02,361.1,128.39,56.96,5.78,15.52
IND_WB_003,2026-01-10 20:00:00,224.32,318.7,118.61,50.38,5.57,
IND_WB_003,2026-01-10 21:00:00,222.32,400.83,122.16,52.91,5.2,16.32
IND_WB_003,2026-01-10 22:00:00,118.01,196.24,50.73,37.98,2.12,17.72
IND_WB_003,2026-01-10 23:00:00,136.18,236.35,58.61,49.73,2.62,15.08
IND_WB_003,2026-01-11 00:00:00,115.51,149.72,44.94,42.78,2.14,10.05
IND_WB_003,2026-01-11 01:00:00,141.86,187.78,56.68,49.53,2.59,16.92
IND_WB_003,2026-01-11 02:00:00,132.53,189.3,52.93,45.2,2.34,14.36
IND_WB_003,2026-01-11 03:00:00,133.53,195.7,49.78,45.86,2.19,7.69
IND_WB_003,2026-01-11 04:00:00,116.63,209.58,50.1,41.7,2.44,12.49
IND_WB_003,2026-01-11 05:00:00,115.6,183.15,47.82,44.55,2.13,12.9
IND_WB_003,2026-01-11 06:00:00,132.26,185.24,49.02,40.07,2.24,18.92
IND_WB_003,2026-01-11 07:00:00,96.01,156.64,57.03,46.7,2.47,25.2
IND_WB_003,2026-01-11 08:00:00,199.58,281.52,106.77,47.24,4.89,30.32
IND_WB_003,2026-01-11 09:00:00,200.2,333.99,103.34,46.68,4.95,46.43
IND_WB_003,2026-01-11 10:00:00,183.57,251.91,92.68,43.41,4.79,48.53
IND_WB_003,2026-01-11 11:00:00,92.88,161.63,47.87,48.94,2.26,
IND_WB_003,2026-01-11 12:00:00,112.36,155.83,54.06,,2.44,58.84
IND_WB_003,2026-01-11 13:00:00,101.47,146.89,53.7,51.59,2.22,60.58
IND_WB_003,2026-01-11 14:00:00,115.36,170.22,57.21,49.64,2.75,50.17
IND_WB_003,2026-01-11 15:00:00,109.32,186.76,64.96,,2.78,50.07
IND_WB_003,2026-01-11 16:00:00,91.3,121.9,46.83,49.79,1.8,39.89
IND_WB_003,2026-01-11 17:00:00,117.6,165.46,60.93,55.77,2.92,21.11
IND_WB_003,2026-01-11 18:00:00,227.56,355.48,125.05,54.1,5.55,16.16
IND_WB_003,2026-01-11 19:00:00,248.81,337.5,124.07,55.83,5.94,10.02
IND_WB_003,2026-01-11 20:00:00,241.57,326.46,127.79,55.2,5.88,20.61
IND_WB_003,2026-01-11 21:00:00,107.77,195.72,62.22,24.22,2.42,15.49
IND_WB_003,2026-01-11 22:00:00,105.97,184.31,51.38,37.94,2.31,14.05
IND_WB_003,2026-01-11 23:00:00,145.2,218.05,56.76,55.04,2.78,12.45
IND_WB_003,2026-01-12 00:00:00,121.12,172.08,54.16,50.58,2.49,12.91
IND_WB_003,2026-01-12 01:00:00,135.16,211.87,49.46,47.68,2.61,16.31
IND_WB_003,2026-01-12 02:00:00,138.48,234.34,48.34,48.77,2.36,13.64
IND_WB_003,2026-01-12 03:00:00,122.76,191.64,50.78,49.05,2.44,20.87
IND_WB_003,2026-01-12 04:00:00,131.06,211.77,49.17,41.75,2.36,13.17
IND_WB_003,2026-01-12 05:00:00,134.1,199.25,51.59,43.24,2.27,11.41
IND_WB_003,2026-01-12 06:00:00,52.81,76.41,15.39,19.52,0.97,14.22
IND_WB_003,2026-01-12 07:00:00,90.28,147.99,51.39,44.02,2.36,21.05
IND_WB_003,2026-01-12 08:00:00,178.97,231.61,91.59,41.74,4.42,29.12
IND_WB_003,2026-01-12 09:00:00,190.5,320.58,98.14,43.43,4.78,35.07
IND_WB_003,2026-01-12 10:00:00,76.95,113.42,42.95,16.11,2.02,
IND_WB_003,2026-01-12 11:00:00,97.03,153.53,55.47,46.31,2.57,57.74
IND_WB_003,2026-01-12 12:00:00,96.06,157.98,57.9,45.71,2.38,57.05
IND_WB_003,2026-01-12 13:00:00,106.37,184.79,54.1,55.81,2.48,55.32
IND_WB_003,2026-01-12 14:00:00,102.3,144.21,55.04,52.25,2.3,55.28
IND_WB_003,2026-01-12 15:00:00,113.72,180.99,61.35,51.58,2.54,49.71
IND_WB_003,2026-01-12 16:00:00,96.41,131.48,57.38,49.96,2.38,37.23
IND_WB_003,2026-01-12 17:00:00,106.48,137.31,52.26,52.36,2.91,23.93
IND_WB_003,2026-01-12 18:00:00,220.84,345.58,118.12,52.83,5.55,12.31
IND_WB_003,2026-01-12 19:00:00,239.08,317.65,121.13,51.13,5.75,12.27
IND_WB_003,2026-01-12 20:00:00,230.65,338.01,125.5,52.4,5.62,18.22
IND_WB_003,2026-01-12 21:00:00,188.87,319.6,101.83,45.75,4.81,
IND_WB_003,2026-01-12 22:00:00,138.84,195.9,59.65,53.95,2.64,15.5
IND_WB_003,2026-01-12 23:00:00,137.14,184.84,59.51,49.01,2.5,11.51
IND_WB_003,2026-01-13 00:00:00,143.37,187.74,52.38,50.69,2.4,13.72
IND_WB_003,2026-01-13 01:00:00,133.01,174.45,52.54,50.04,2.61,13.07
IND_WB_003,2026-01-13 02:00:00,59.14,78.94,23.48,19.63,0.82,18.6
IND_WB_003,2026-01-13 03:00:00,126.9,187.82,49.88,46.64,2.34,15.44
IND_WB_003,2026-01-13 04:00:00,127.05,224.95,50.77,49.26,2.37,11.4
IND_WB_003,2026-01-13 05:00:00,124.64,163.19,45.65,44.16,2.39,14.43
IND_WB_003,2026-01-13 06:00:00,111.11,190.8,41.27,40.96,2.12,11.83
IND_WB_003,2026-01-13 07:00:00,97.35,165.3,49.27,44.09,,25.77
IND_WB_003,2026-01-13 08:00:00,192.71,287.45,104.11,44.37,5.01,31.71
IND_WB_003,2026-01-13 09:00:00,196.61,328.27,108.26,43.62,4.83,43.06
IND_WB_003,2026-01-13 10:00:00,210.44,293.34,103.7,49.37,4.98,47.34
IND_WB_003,2026-01-13 11:00:00,102.62,186.56,49.42,50.05,2.75,51.65
IND_WB_003,2026-01-13 12:00:00,99.69,141.1,48.62,47.08,2.26,61.45
IND_WB_003,2026-01-13 13:00:00,109.53,174.74,51.67,47.37,2.09,52.36
IND_WB_003,2026-01-13 14:00:00,91.26,140.27,47.95,44.81,,58.53
